price,bedroom,bathroom,area(sqft),address,furnishing,completion_status,handover,project_name,propert_type
14.220976332738882,2.0,3,7.048386408721883,Arjan,0,0,2026.75,4,Apartment
15.53827733427679,3.0,4,7.966239776559467,DubaiHillsEstate,1,1,2026.75,3,Townhouse
14.731801689838349,2.0,3,6.85751406254539,Bukadra,0,0,2027.75,57,Apartment
14.862829903121964,3.0,4,7.751475318021456,others,0,1,2027.75,6,Villa
14.508657738524219,2.0,3,7.238496840894365,Arjan,0,1,2027.75,10,Apartment
13.554147092530322,0.5,1,5.8888779583328805,BusinessBay,1,1,2025.25,75,Apartment
14.04662307257814,2.0,2,6.878326468291325,DAMACHills2(AkoyabyDAMAC),0,0,2027.25,25,Apartment
15.162337735559557,3.0,4,7.6953031349635665,AlSufouh,1,1,2025.75,7,Apartment
14.343193888767015,1.0,1,6.440946540632921,BusinessBay,1,0,2027.0,10,Apartment
14.897316067298997,2.0,3,7.266128779556451,Bukadra,0,0,2027.75,57,Apartment
13.384729180332174,0.5,1,6.329720905522696,DubaiSportsCity,0,0,2026.0,6,Apartment
14.731801689838349,2.0,3,7.170888478512505,BarshaHeights(Tecom),1,1,2027.5,7,Apartment
13.955273369904273,0.5,1,6.111467339502679,BusinessBay,0,0,2025.5,2,Apartment
15.037487019468367,2.0,2,7.050122520269059,DubaiCreekHarbour,0,1,2027.0,3,Apartment
13.4090464510229,2.0,3,6.828712071641684,DubaiInvestmentPark(DIP),0,0,2025.75,16,Apartment
14.978661680269907,1.0,2,6.687108607866515,DowntownDubai,0,1,2026.75,31,Apartment
15.80338490611862,3.0,3,7.570443252057374,DowntownDubai,0,1,2026.75,31,Apartment
14.038654909278163,0.5,1,6.403574197934815,BusinessBay,0,1,2027.75,24,Apartment
14.707144186617592,2.0,3,7.038783541388542,BurDubai,0,0,2026.75,12,Apartment
14.13826774319944,2.0,2,7.116394144093465,DubaiProductionCity(IMPZ),0,0,2027.25,11,Apartment
14.214287349062356,2.0,2,7.071573364211532,AlJaddaf,1,1,2028.25,2,Apartment
13.235693848424024,0.5,1,5.82600010738045,DubaiSportsCity,1,1,2027.25,15,Apartment
14.077875591662238,0.5,1,6.493753839851686,BusinessBay,0,1,2027.75,24,Apartment
14.253766134056512,2.0,2,7.055312843339752,DAMACHills,0,1,2024.75,14,Apartment
13.815511557963774,1.0,2,6.661854740545311,DiscoveryGardens,0,0,2026.75,1,Apartment
13.81541155306345,0.5,1,5.860786223465865,BusinessBay,1,1,2027.5,1,Apartment
14.038654909278163,2.0,3,7.228388451573604,DubaiSiliconOasis(DSO),0,1,2026.25,3,Apartment
16.195056784687036,3.0,5,8.367532416861831,BusinessBay,0,1,2028.75,2,Apartment
15.414898336565054,2.0,3,7.116394144093465,DubaiHarbour,0,0,2026.25,3,Apartment
16.257857680289998,4.0,5,8.698347400458186,TilalAlGhaf,0,0,2026.5,4,Villa
15.083382804260186,3.0,3,7.4109518755836366,Bukadra,0,0,2027.5,3,Apartment
13.8924725250259,0.5,1,6.07073772800249,BusinessBay,1,1,2027.0,17,Apartment
13.652992804936396,1.0,2,6.29156913955832,BarshaHeights(Tecom),1,1,2028.75,2,Apartment
13.304686600863562,0.5,1,6.0844994130751715,JumeirahVillageCircle(JVC),1,1,2026.75,31,Apartment
14.962913328262083,1.0,1,7.0326242610280065,DubaiMarina,0,0,2028.25,28,Apartment
13.73755009757506,0.5,1,6.786716950605081,BusinessBay,1,1,2026.5,7,Apartment
14.351419547235064,1.0,1,6.583409222158765,SobhaHartland,0,0,2026.25,19,Apartment
16.118095750958314,5.0,6,8.789812386190972,ArabianRanches3,0,0,2025.0,3,Villa
14.580978865220017,2.0,3,7.035268599281097,JumeirahVillageCircle(JVC),0,1,2028.25,15,Apartment
16.213405921671733,4.0,5,8.11701408773731,DubaiHillsEstate,0,1,2028.0,4,Villa
14.08202083123168,1.0,2,6.621405651764134,Majan,1,0,2028.0,6,Apartment
14.930569522219312,1.0,2,7.3453648404168685,DubaiIslands,1,0,2026.75,26,Apartment
14.476651458651261,1.0,2,6.7650389767805414,DubaiIslands,0,0,2028.25,4,Apartment
13.985344467638948,1.0,1,6.741700694652055,JumeirahVillageCircle(JVC),1,0,2026.5,4,Apartment
15.741639048075,4.0,7,8.627302414096267,TheValleybyEmaar,0,0,2028.75,3,Villa
15.250595321348806,5.0,5,7.785305182539862,DAMACLagoons,0,0,2025.75,11,Villa
13.8915461710239,1.0,2,6.787844982309579,DubaiProductionCity(IMPZ),0,0,2028.25,42,Apartment
14.122995993006082,2.0,3,7.186144304522325,Liwan,0,1,2026.0,2,Apartment
13.399996629152975,0.5,1,5.808142489980444,DubaiSouth,1,0,2025.75,1,Apartment
14.249971850527348,2.0,2,6.984716320118266,Majan,0,0,2027.25,9,Apartment
17.325861283409385,6.0,6,9.334326351757174,TilalAlGhaf,0,0,2026.75,12,Villa
14.790070575320824,1.0,2,6.690842277418564,DowntownDubai,0,0,2027.75,1,Apartment
13.732130035981154,1.0,2,6.327936783729195,JumeirahVillageTriangle(JVT),0,0,2026.75,7,Apartment
14.430696737594902,2.0,1,6.590301048196686,DubaiHillsEstate,1,1,2027.0,4,Apartment
15.483217567201578,3.0,3,8.14060704285845,DubaiIslands,0,0,2027.25,2,Townhouse
14.077875591662238,2.0,2,7.377133712833954,others,0,1,2026.5,12,Apartment
14.430696737594902,3.0,4,7.4770384723196965,DubaiSportsCity,1,0,2027.75,27,Apartment
15.077060238562542,3.0,2,7.527255919373784,DubaiSouth,0,0,2029.0,7,Townhouse
14.151983508870947,2.0,3,6.882437470997847,TownSquare,0,0,2026.5,6,Apartment
15.394489469099211,2.0,2,7.2485040723706105,AlWasl,0,0,2024.75,2,Apartment
13.955273369904273,1.0,2,6.839476438228843,GreenCommunity,0,1,2026.75,39,Apartment
14.741355898839675,3.0,4,7.3427791893318455,DubaiSiliconOasis(DSO),0,0,2025.5,12,Apartment
14.978661680269907,2.0,2,7.2909747781429814,JumeirahBeachResidence(JBR),0,1,2026.25,19,Apartment
14.375126917328105,1.0,2,6.573680166960646,Bukadra,0,0,2027.25,16,Apartment
17.867295523158884,4.0,5,8.880724576151456,PalmJumeirah,1,0,2026.75,26,Apartment
13.270785106659046,0.5,1,5.8998973535824915,JumeirahVillageCircle(JVC),0,0,2025.75,3,Apartment
14.070153551531353,2.0,2,6.942156705699469,Majan,1,0,2027.25,41,Apartment
13.76421831620775,0.5,1,6.042632833682381,BusinessBay,1,1,2029.75,3,Apartment
14.077875591662238,0.5,1,6.7464121285733745,BusinessBay,1,1,2026.0,5,Apartment
13.73202133453934,1.0,2,6.45833828334479,DubaiProductionCity(IMPZ),0,1,2024.75,26,Apartment
14.962913328262083,4.0,5,7.894690850425624,ArabianRanches3,0,0,2026.75,4,Townhouse
14.285514812209815,0.5,1,6.280395838960195,BusinessBay,0,1,2026.75,18,Apartment
15.362948803640807,2.0,3,7.280008252884188,BusinessBay,1,0,2029.0,27,Apartment
13.710151153416941,1.0,1,6.3578422665081,BusinessBay,0,1,2025.25,4,Apartment
14.385360087790426,3.0,3,7.503840746698951,LivingLegends,0,0,2027.5,2,Apartment
13.527829818844937,0.5,1,5.707110264748875,MeydanCity,0,1,2029.0,27,Apartment
14.575096016480535,2.0,2,7.025538314638521,MotorCity,1,0,2028.75,7,Apartment
